ids,date,flag,user,text,target
2193428898,Tue Jun 16 08:26:48 PDT 2009,NO_QUERY,caileighamazing,wow what tight fit lmao shutup,1
2193504091,Tue Jun 16 08:32:51 PDT 2009,NO_QUERY,SohCheeYong,circus tour please come to singaporeeee,1
2193476829,Tue Jun 16 08:30:39 PDT 2009,NO_QUERY,Septimus1812,it not the nillas worry about tequila squicks me,1
2193554543,Tue Jun 16 08:36:57 PDT 2009,NO_QUERY,Lena_Bjorna,thanks so much for that acknowledgement what is your name,1
1468051911,Mon Apr 06 23:27:37 PDT 2009,NO_QUERY,evanhaldrich,asked everyone how they were doing yesterday and not single tweet back,0
1467917302,Mon Apr 06 22:48:10 PDT 2009,NO_QUERY,dmjc,its not enough to say that imiss,0
2193401046,Tue Jun 16 08:24:30 PDT 2009,NO_QUERY,EllenRichter,lmao ll sip to that,1
2193504380,Tue Jun 16 08:32:52 PDT 2009,NO_QUERY,sprsaul,it was hard not to talk about hg so can only image can not wait to read it myself this sept,1
1467810917,Mon Apr 06 22:19:53 PDT 2009,NO_QUERY,mattycus,dived many times for the ball managed to save the rest go out of bounds,0
1467812964,Mon Apr 06 22:20:22 PDT 2009,NO_QUERY,lovesongwriter,hollis death scene will hurt me severely to watch on film wry is directors cut not out now,0
1467815924,Mon Apr 06 22:21:07 PDT 2009,NO_QUERY,EmCDL,want to go to promote gear and groove but unfornately no ride there may going to the one in anaheim in may though,0
2193403702,Tue Jun 16 08:24:43 PDT 2009,NO_QUERY,chica_loquita,finally home now and not planning on leavin till have to,1
1467944552,Mon Apr 06 22:56:00 PDT 2009,NO_QUERY,tjslater,and test footage with my girlfriend in hd the dark one is underxposed,0
2193578237,Tue Jun 16 08:38:54 PDT 2009,NO_QUERY,gekkko,thanks martin not the most imaginative interface but it ll do for now,1
1467986889,Mon Apr 06 23:07:54 PDT 2009,NO_QUERY,BrianG2k,not an option,0
2193452137,Tue Jun 16 08:28:41 PDT 2009,NO_QUERY,djwaz,riding around in limo for marleas sweet sixteen yay fun stuff,1
2193526999,Tue Jun 16 08:34:42 PDT 2009,NO_QUERY,Foolishoverlord,loved the cameo made me chuckle along with your sxsw talk over the past couple of shows,1
1467859558,Mon Apr 06 22:32:30 PDT 2009,NO_QUERY,tchviolin,activated my selfcontrol block early meaning can not check out the new qc regularizing my internal clock is might be difficult fb,0
2193502985,Tue Jun 16 08:32:45 PDT 2009,NO_QUERY,PascalKuyten,tnks university of tokyo april if manage to get scholarship,1
1467972750,Mon Apr 06 23:03:48 PDT 2009,NO_QUERY,rosalie_belle,do not want to wake up early tomorrow damn you work,0
2193429275,Tue Jun 16 08:26:50 PDT 2009,NO_QUERY,tieraa,hahah the first part actually comes from the word assume ass me kehhehehehe,1
1468023146,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,EikLovesYou,doesnt work on my cell go to sleep,0
1467948434,Mon Apr 06 22:57:05 PDT 2009,NO_QUERY,sftballlover45,fell asleep really did not mean too christina,0
1467933623,Mon Apr 06 22:52:50 PDT 2009,NO_QUERY,xemilyxmariex,grr want to keep reading but if do wont have anything left to read,0
2193343870,Tue Jun 16 08:19:48 PDT 2009,NO_QUERY,prashbabublog,like the aero shake feature in windows very useful hope to see it in ubuntu soon,1
1468012289,Mon Apr 06 23:15:17 PDT 2009,NO_QUERY,widyatarina,yeah is it bcoz kal penn is visiting lecturer somewhere cant be on the show anymore im gonna miss him,0
1468032622,Mon Apr 06 23:21:30 PDT 2009,NO_QUERY,BreThayer,sad about kutner being killed off my fav show house,0
1467834265,Mon Apr 06 22:25:54 PDT 2009,NO_QUERY,mike_webster_au,me too itm,0
2193501338,Tue Jun 16 08:32:37 PDT 2009,NO_QUERY,Glenn_gnetjet,yes can see it,1
1467825863,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,BrookeAmanda,really hate how people diss my bands trace is clearly not ugly,0
2193504358,Tue Jun 16 08:32:52 PDT 2009,NO_QUERY,80sbabytj,yessssssss the counter has lot of space,1
1467826052,Mon Apr 06 22:23:45 PDT 2009,NO_QUERY,paulseverio,why will not you show my location,0
1467898511,Mon Apr 06 22:42:56 PDT 2009,NO_QUERY,Day_Zee,jeffree how do you keep your hair one color my permanent dye fades within the week,0
1468032209,Mon Apr 06 23:21:21 PDT 2009,NO_QUERY,JamesDeen,do not know what half of that means,0
1467816665,Mon Apr 06 22:21:21 PDT 2009,NO_QUERY,jsoo,cry my asian eyes to sleep at night,0
2193453250,Tue Jun 16 08:28:46 PDT 2009,NO_QUERY,swgalibertarian,do not feel too bad get the same reactions,1
1467820206,Mon Apr 06 22:22:13 PDT 2009,NO_QUERY,peacoats,is strangely sad about lilo and samro breaking up,0
2193403297,Tue Jun 16 08:24:41 PDT 2009,NO_QUERY,DeanLemon,followers thats cool cheers for watching me tweet lol tell your friends to follow me too want followers,1
1468052484,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,deck86,synching my contacts from my old mobile to iphone import does not work well,0
2193477218,Tue Jun 16 08:30:41 PDT 2009,NO_QUERY,philippawarr,hey you james the electrician is coming over tomorrow about am he says it should not take long,1
2193453828,Tue Jun 16 08:28:49 PDT 2009,NO_QUERY,cocoletteng,wilde brilliant th century writer poet harper bazaar my fav magazine,1
2193453210,Tue Jun 16 08:28:46 PDT 2009,NO_QUERY,Punkmunkyuk,most likely down my local pub,1
2193427276,Tue Jun 16 08:26:39 PDT 2009,NO_QUERY,_ThnksFrThMmrs_,now piglet dead,1
2193525616,Tue Jun 16 08:34:35 PDT 2009,NO_QUERY,Erika12203,ahhh duh welcome finnaly gettin the hang of it,1
1468001960,Mon Apr 06 23:12:12 PDT 2009,NO_QUERY,SoledadP,just can not spell today totally suck,0
1467995609,Mon Apr 06 23:10:24 PDT 2009,NO_QUERY,stefanie_husen,should ve been asleep two hours ago,0
2193453073,Tue Jun 16 08:28:45 PDT 2009,NO_QUERY,diggingTTdirt,cool looking forward to reading it,1
2193579087,Tue Jun 16 08:38:58 PDT 2009,NO_QUERY,marhgil,too much ads on my blog,1
2193402777,Tue Jun 16 08:24:39 PDT 2009,NO_QUERY,JennyTheFriend,lol thank you very much always find new unknown videos,1
2193475073,Tue Jun 16 08:30:30 PDT 2009,NO_QUERY,imcage,yeah she so beautiful,1
1467953277,Mon Apr 06 22:58:29 PDT 2009,NO_QUERY,sudheeshu,struggling hard with inventory,0
2193427744,Tue Jun 16 08:26:42 PDT 2009,NO_QUERY,it_burns_us,think might sew dress today no pattern because that is how roll,1
2193452655,Tue Jun 16 08:28:43 PDT 2009,NO_QUERY,dcindo,is amazingly up pretty early lol,1
2193554329,Tue Jun 16 08:36:56 PDT 2009,NO_QUERY,chloooebartz,going to south streeeet with kate hopefully my mom gets me the ring wantt,1
2193428048,Tue Jun 16 08:26:43 PDT 2009,NO_QUERY,shortiee31,congratulations and well done,1
2193322665,Tue Jun 16 08:18:02 PDT 2009,NO_QUERY,diegolikecrazy,true true also gets you into focused mood,1
2193454498,Tue Jun 16 08:28:52 PDT 2009,NO_QUERY,jenfafer,lol movie date im sure we can get ppl to go,1
2193427910,Tue Jun 16 08:26:43 PDT 2009,NO_QUERY,ummsistweets,cedar point with my biffs,1
1467949047,Mon Apr 06 22:57:15 PDT 2009,NO_QUERY,kortniewestfall,is missing playing my trumpet,0
2193370666,Tue Jun 16 08:21:58 PDT 2009,NO_QUERY,Keltin,major fan of the old radio show detective,1
1467840016,Mon Apr 06 22:27:25 PDT 2009,NO_QUERY,BustaBusta,know my life has been flipped upside down when just thought in my head that some ramen sounds good,0
2193577828,Tue Jun 16 08:38:52 PDT 2009,NO_QUERY,ogreenthumb,skip the aquarium and check out these fish lot cheaper lol,1
2193525586,Tue Jun 16 08:34:35 PDT 2009,NO_QUERY,TVMA,tvma is now on twitter,1
1467908012,Mon Apr 06 22:45:33 PDT 2009,NO_QUERY,scrappysgirl,is in love with scrappy and is missin him already,0
1467852031,Mon Apr 06 22:30:34 PDT 2009,NO_QUERY,kscud,getting sick time for some hot tea studying and then sleeeep,0
1468023868,Mon Apr 06 23:18:48 PDT 2009,NO_QUERY,ChrisMoody,one of the hardest thing with this schedule no one can chat with at the end of my day usually,0
2193577315,Tue Jun 16 08:38:49 PDT 2009,NO_QUERY,jamie_ox,doing another piece of media homework is that all get now milkshake diet starts today woop woop,1
2193578196,Tue Jun 16 08:38:54 PDT 2009,NO_QUERY,adbillingsley,thanks thanks that was just what was looking for,1
1467811594,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,coZZ,hey long time no see yes rains bit only bit lol fine thanks how you,0
1468031544,Mon Apr 06 23:21:08 PDT 2009,NO_QUERY,sunshinebliss,say what kal penn leaving house noooooo totally missed it tonight,0
2193576004,Tue Jun 16 08:38:43 PDT 2009,NO_QUERY,helenblenkinsop,yeah got the local clinical psychologist job,1
1468010250,Mon Apr 06 23:14:42 PDT 2009,NO_QUERY,bgmahesh,accessed oneindia mobi from google phone android it does not support indic languages,0
2193575004,Tue Jun 16 08:38:38 PDT 2009,NO_QUERY,say_my_name_too,traitor love you,1
1468055249,Mon Apr 06 23:28:38 PDT 2009,NO_QUERY,livvy22,why are not you happy camper,0
1467859666,Mon Apr 06 22:32:31 PDT 2009,NO_QUERY,DreamActivist23,oh no,0
2193576469,Tue Jun 16 08:38:45 PDT 2009,NO_QUERY,walkinlooove,ahhh yay found my missing sunglasses while cleaning my office so happy,1
1467979491,Mon Apr 06 23:05:45 PDT 2009,NO_QUERY,TeresaUlring,hmmm greed is good when it motivates the individual to do better not so much when it takes away from others,0
1467842568,Mon Apr 06 22:28:07 PDT 2009,NO_QUERY,josiahmcdermott,miss kenny powers,0
1467894593,Mon Apr 06 22:41:52 PDT 2009,NO_QUERY,Tanja71,oh did mention it gooooood moooorniiiiiiing from germany im back in my cage or better my office,0
2193404395,Tue Jun 16 08:24:47 PDT 2009,NO_QUERY,ImKimberly,good morning you really do make difference take chance on your inspired loving actions you ve held back on,1
1468055472,Mon Apr 06 23:28:43 PDT 2009,NO_QUERY,tiphaniebrooke,ohhh love it ps sad we did not get to hang out,0
1467919762,Mon Apr 06 22:48:53 PDT 2009,NO_QUERY,Properteacup,did it was the only one left but got tempted and ate it soon as got home had chocolate velvet ate mocha,0
1468012912,Mon Apr 06 23:15:28 PDT 2009,NO_QUERY,itsjordanbitch,massage was great just spilled coke all over my desk lame watching the simpsons as ve finished all my hills dvds,0
2193478256,Tue Jun 16 08:30:46 PDT 2009,NO_QUERY,McNeny,sammy hagar mas tequila take you on little trip,1
1467937402,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,haunter_,wish was there pretty good at scaring the shit out of people,0
1467909222,Mon Apr 06 22:45:53 PDT 2009,NO_QUERY,LAbite,pepperoni rolls in called valentino they said that they had sausage rolls but no pepperoni rolls,0
1467836448,Mon Apr 06 22:26:27 PDT 2009,NO_QUERY,Dogbook,strider is sick little puppy,0
2193502364,Tue Jun 16 08:32:42 PDT 2009,NO_QUERY,hailey_letang,can you put boston in your tourdates somewhere,1
2193576573,Tue Jun 16 08:38:46 PDT 2009,NO_QUERY,Emm94,is back from getting the new jonas brothers cd on to my ipod it goes,1
1467953738,Mon Apr 06 22:58:37 PDT 2009,NO_QUERY,CaseLynn,haha cried guess he did,0
2193578348,Tue Jun 16 08:38:55 PDT 2009,NO_QUERY,serianna,yeah my conscience would be clear in that case,1
2193554165,Tue Jun 16 08:36:55 PDT 2009,NO_QUERY,Tarod,then we head out again denmark here we come,1
2193427083,Tue Jun 16 08:26:38 PDT 2009,NO_QUERY,aandreamichelle,it so goooood hahahha its true glad could make you laugh,1
2193476157,Tue Jun 16 08:30:36 PDT 2009,NO_QUERY,Kayleigh_Morris,haha all the nicknames ppl cal me heyy in nz im still known as gosip girl the drama queen the dumbblonde im of kind,1
2193501082,Tue Jun 16 08:32:36 PDT 2009,NO_QUERY,mystiquejewels,thanks for sharing now to couteract,1
1467882140,Mon Apr 06 22:38:32 PDT 2009,NO_QUERY,nyracat,feels like she slept the day away not looking forward to any more bouts with my gallbladder at least have pills now for the pain,0
1468010346,Mon Apr 06 23:14:43 PDT 2009,NO_QUERY,Kelsey_Leigh,why does school take over your life so much you do not get sleep anymore am still doing school work and have more to do as well,0
2193452183,Tue Jun 16 08:28:41 PDT 2009,NO_QUERY,WiiDS,and pegi wins the fear spider will be staying with us,1
2193346790,Tue Jun 16 08:20:03 PDT 2009,NO_QUERY,MyLifeROI,ty both appreciate it,1
1468006591,Mon Apr 06 23:13:35 PDT 2009,NO_QUERY,rchlrchfrt,went to ihop again great for diet at least there were no kung foo pancakes this time rachel,0
2193477426,Tue Jun 16 08:30:42 PDT 2009,NO_QUERY,Niktus,am making sense or do you think am bit bananas,1
1467947104,Mon Apr 06 22:56:42 PDT 2009,NO_QUERY,maddyks,hates waiting for mails,0
1467894749,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,Fudgey84,wishing was home underneath my covers,0
1467982607,Mon Apr 06 23:06:39 PDT 2009,NO_QUERY,ValerieFlynt,wanna rock maxi dress coachella but lacking funding,0
2193373200,Tue Jun 16 08:22:11 PDT 2009,NO_QUERY,Antoniothagreat,hello world will grace is on,1
1467896778,Mon Apr 06 22:42:28 PDT 2009,NO_QUERY,hellostaci,spending time with my grandma early tomorrow and can not leave skittles by herself,0
2193428359,Tue Jun 16 08:26:45 PDT 2009,NO_QUERY,hannahhhh_93,finished school for the rest of my life summer has now started,1
1467998983,Mon Apr 06 23:11:21 PDT 2009,NO_QUERY,grantzobell,up way to late to be working for client am fb,0
1467945476,Mon Apr 06 22:56:13 PDT 2009,NO_QUERY,anamrosado,logging out need to study,0
1467945704,Mon Apr 06 22:56:17 PDT 2009,NO_QUERY,amfairie,anyone else having problems accessing ttb cant get on,0
1467894898,Mon Apr 06 22:41:57 PDT 2009,NO_QUERY,ylajennytambien,wish was better at writing it taking me so long to write this paper,0
2193501666,Tue Jun 16 08:32:38 PDT 2009,NO_QUERY,WovenDimensions,looks like it is working now thanks,1
1467881376,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,jasminedesiree,do not want him to ever punch me,0
2193404464,Tue Jun 16 08:24:47 PDT 2009,NO_QUERY,ItsxCiaraaa,jonasbrotherss im sitting around doing chores watching tv,1
1468043970,Mon Apr 06 23:25:08 PDT 2009,NO_QUERY,skeetonmytwitts,greaaat my lappy will not turn on wtffffff,0
1467962634,Mon Apr 06 23:01:02 PDT 2009,NO_QUERY,MissMillions,im in the mood for some chocolate want miniature reeses cups now,0
2193450868,Tue Jun 16 08:28:35 PDT 2009,NO_QUERY,donnam13,charitytuesday take pic of band with comfort doll auction pic on ebay send proceeds to world vision no brainer,1
2193343124,Tue Jun 16 08:19:44 PDT 2009,NO_QUERY,K_Thibault,the new album of the jb is sooooo awesome can not wait to august th,1
2193502703,Tue Jun 16 08:32:44 PDT 2009,NO_QUERY,briedelfin,goodnight air goodnight noises everywhere goodnight,1
1467912333,Mon Apr 06 22:46:44 PDT 2009,NO_QUERY,Meg_Andruschak,the weather in canada is freezing,0
1467997817,Mon Apr 06 23:11:03 PDT 2009,NO_QUERY,bellalucia,hot compress not rily workng for pulled muscle gng to bed good night,0
2193401805,Tue Jun 16 08:24:34 PDT 2009,NO_QUERY,nickytwit,ha ha well ii sure could at least take on year old well at scene it at least,1
2193343492,Tue Jun 16 08:19:46 PDT 2009,NO_QUERY,amyiscrazeeyh,will be officially out of high school at pm tomorrow,1
1467949969,Mon Apr 06 22:57:32 PDT 2009,NO_QUERY,mortambo,well bed time now am sighs back to am mornings for week on wednesday,0
1467950600,Mon Apr 06 22:57:43 PDT 2009,NO_QUERY,KellyOut,you may have to email this one to me hope you feel better,0
2193343100,Tue Jun 16 08:19:44 PDT 2009,NO_QUERY,paxveritas,what does that even mean fleabo,1
1467825003,Mon Apr 06 22:23:28 PDT 2009,NO_QUERY,leslierosales,not forever see you soon,0
1467821085,Mon Apr 06 22:22:26 PDT 2009,NO_QUERY,crzy_cdn_bulas,our duck and chicken are taking wayyy too long to hatch,0
2193550891,Tue Jun 16 08:36:39 PDT 2009,NO_QUERY,jwillie,commtell patty perkins vp desktop video manager of wachovia is up next understand many sharepoint opps are happening there,1
1468030831,Mon Apr 06 23:20:55 PDT 2009,NO_QUERY,StrAbZ,good morning everybody pkoi fais pas beau bon coffee time,0
1467919055,Mon Apr 06 22:48:42 PDT 2009,NO_QUERY,Jeffficus,tweet something damn it and hang out with me please,0
2193502444,Tue Jun 16 08:32:42 PDT 2009,NO_QUERY,ireneagh,you have lovely shop on etsy good luck,1
2193504067,Tue Jun 16 08:32:51 PDT 2009,NO_QUERY,lex_nikolas,we will be united soon shindsssayy promise but until then will you please start using twitter just teeeny bit more,1
2193427639,Tue Jun 16 08:26:41 PDT 2009,NO_QUERY,myfriendmeliss,doing well just got home from work last night tonight before off how was your night,1
1467872594,Mon Apr 06 22:35:56 PDT 2009,NO_QUERY,MalloryLe,is in the bathroom wake up lakin,0
2193428145,Tue Jun 16 08:26:44 PDT 2009,NO_QUERY,Belle31,shower power,1
1467917177,Mon Apr 06 22:48:08 PDT 2009,NO_QUERY,nchokkan,this is strange illegal torrents avlbl everywhere legal dvd not in stock what do do now,0
1467923370,Mon Apr 06 22:49:57 PDT 2009,NO_QUERY,xmattxwalkerx,just woke up from the most vivid sketchy not cool dreams of my life time to stare at the wall with the lights on,0
2193404435,Tue Jun 16 08:24:47 PDT 2009,NO_QUERY,jmdc88,lol that would be the best,1
2193453550,Tue Jun 16 08:28:48 PDT 2009,NO_QUERY,reii_,why not try seesmic,1
1467896211,Mon Apr 06 22:42:18 PDT 2009,NO_QUERY,summerseelye,michigan state you make me sad,0
2193404691,Tue Jun 16 08:24:48 PDT 2009,NO_QUERY,tweeter96,lovee twitter and twitter loves mee can not say the same for adam lambert xd,1
1467812784,Mon Apr 06 22:20:20 PDT 2009,NO_QUERY,bayofwolves,would ve been the first but did not have gun not really though zac snyder just doucheclown,0
2193452468,Tue Jun 16 08:28:42 PDT 2009,NO_QUERY,LucyMcFly,heyy mate from reemers mancheste watching you on blog,1
1467953367,Mon Apr 06 22:58:30 PDT 2009,NO_QUERY,lovatolover,do you hate us please do not,0
2193578386,Tue Jun 16 08:38:55 PDT 2009,NO_QUERY,TeamUKskyvixen,thats my girl dishing out the advice,1
2193501208,Tue Jun 16 08:32:37 PDT 2009,NO_QUERY,nunu1410,watching jimmy kimmel he talks too much oops,1
1467998248,Mon Apr 06 23:11:09 PDT 2009,NO_QUERY,TheThreePeas,so sorry to hear about your dog wishing you happier days to come,0
1467838630,Mon Apr 06 22:27:02 PDT 2009,NO_QUERY,ashleyirvin,hope your ok,0
1467995217,Mon Apr 06 23:10:17 PDT 2009,NO_QUERY,ChrisVanPatten,little sad,0
2193501222,Tue Jun 16 08:32:37 PDT 2009,NO_QUERY,foreachdev,tell the masters of css they suck and owe me year supply of advil,1
1467879203,Mon Apr 06 22:37:44 PDT 2009,NO_QUERY,iggyp,just saw that they found that tracy girl in piece of luggage how fucking terrible,0
